Chromosome	Source	Feature	Start	End	Attributes
NC_003279.8	GetRepeats	repeat_copy	4283076	4283150	Parent=Repeat_4197;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4293499	4293573	Parent=Repeat_4197;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283076	4293760	ID=Repeat_4198
NC_003279.8	GetRepeats	repeat_copy	4283076	4283150	Parent=Repeat_4198;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4293686	4293760	Parent=Repeat_4198;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283076	4294201	ID=Repeat_4199
NC_003279.8	GetRepeats	repeat_copy	4283076	4283125	Parent=Repeat_4199;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4294152	4294201	Parent=Repeat_4199;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283101	4285218	ID=Repeat_4200
NC_003279.8	GetRepeats	repeat_copy	4283101	4283150	Parent=Repeat_4200;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285169	4285218	Parent=Repeat_4200;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283101	4285782	ID=Repeat_4201
NC_003279.8	GetRepeats	repeat_copy	4283101	4283150	Parent=Repeat_4201;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285733	4285782	Parent=Repeat_4201;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283101	4287096	ID=Repeat_4202
NC_003279.8	GetRepeats	repeat_copy	4283101	4283150	Parent=Repeat_4202;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287047	4287096	Parent=Repeat_4202;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283101	4288129	ID=Repeat_4203
NC_003279.8	GetRepeats	repeat_copy	4283101	4283150	Parent=Repeat_4203;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288080	4288129	Parent=Repeat_4203;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283101	4288505	ID=Repeat_4204
NC_003279.8	GetRepeats	repeat_copy	4283101	4283150	Parent=Repeat_4204;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288456	4288505	Parent=Repeat_4204;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283101	4291412	ID=Repeat_4205
NC_003279.8	GetRepeats	repeat_copy	4283101	4283150	Parent=Repeat_4205;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291363	4291412	Parent=Repeat_4205;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283101	4293198	ID=Repeat_4206
NC_003279.8	GetRepeats	repeat_copy	4283101	4283150	Parent=Repeat_4206;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4293149	4293198	Parent=Repeat_4206;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4283494	ID=Repeat_4207
NC_003279.8	GetRepeats	repeat_copy	4283176	4283400	Parent=Repeat_4207;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4283270	4283494	Parent=Repeat_4207;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4283488	ID=Repeat_4208
NC_003279.8	GetRepeats	repeat_copy	4283176	4283300	Parent=Repeat_4208;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4283364	4283488	Parent=Repeat_4208;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4283720	ID=Repeat_4209
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4209;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4283646	4283720	Parent=Repeat_4209;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4283789	ID=Repeat_4210
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4210;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4283740	4283789	Parent=Repeat_4210;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4283883	ID=Repeat_4211
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4211;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4283834	4283883	Parent=Repeat_4211;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4284165	ID=Repeat_4212
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4212;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284116	4284165	Parent=Repeat_4212;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4284259	ID=Repeat_4213
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4213;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284210	4284259	Parent=Repeat_4213;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4284447	ID=Repeat_4214
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4214;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284398	4284447	Parent=Repeat_4214;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4284641	ID=Repeat_4215
NC_003279.8	GetRepeats	repeat_copy	4283176	4283325	Parent=Repeat_4215;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284492	4284641	Parent=Repeat_4215;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4284635	ID=Repeat_4216
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4216;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284586	4284635	Parent=Repeat_4216;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4285368	ID=Repeat_4217
NC_003279.8	GetRepeats	repeat_copy	4283176	4283300	Parent=Repeat_4217;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285244	4285368	Parent=Repeat_4217;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4286138	ID=Repeat_4218
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4218;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4286089	4286138	Parent=Repeat_4218;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4286232	ID=Repeat_4219
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4219;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4286183	4286232	Parent=Repeat_4219;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4286727	ID=Repeat_4220
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4220;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4286653	4286727	Parent=Repeat_4220;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4287014	ID=Repeat_4221
NC_003279.8	GetRepeats	repeat_copy	4283176	4283350	Parent=Repeat_4221;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4286840	4287014	Parent=Repeat_4221;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4287008	ID=Repeat_4222
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4222;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4286934	4287008	Parent=Repeat_4222;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4287578	ID=Repeat_4223
NC_003279.8	GetRepeats	repeat_copy	4283176	4283350	Parent=Repeat_4223;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287404	4287578	Parent=Repeat_4223;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4287572	ID=Repeat_4224
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4224;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287498	4287572	Parent=Repeat_4224;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4287666	ID=Repeat_4225
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4225;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287592	4287666	Parent=Repeat_4225;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4287854	ID=Repeat_4226
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4226;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287780	4287854	Parent=Repeat_4226;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4287948	ID=Repeat_4227
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4227;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287874	4287948	Parent=Repeat_4227;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4288417	ID=Repeat_4228
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4228;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288343	4288417	Parent=Repeat_4228;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4289099	ID=Repeat_4229
NC_003279.8	GetRepeats	repeat_copy	4283176	4283275	Parent=Repeat_4229;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289000	4289099	Parent=Repeat_4229;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4289286	ID=Repeat_4230
NC_003279.8	GetRepeats	repeat_copy	4283176	4283275	Parent=Repeat_4230;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289187	4289286	Parent=Repeat_4230;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4289473	ID=Repeat_4231
NC_003279.8	GetRepeats	repeat_copy	4283176	4283275	Parent=Repeat_4231;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289374	4289473	Parent=Repeat_4231;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4289661	ID=Repeat_4232
NC_003279.8	GetRepeats	repeat_copy	4283176	4283275	Parent=Repeat_4232;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289562	4289661	Parent=Repeat_4232;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4289942	ID=Repeat_4233
NC_003279.8	GetRepeats	repeat_copy	4283176	4283275	Parent=Repeat_4233;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289843	4289942	Parent=Repeat_4233;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4290129	ID=Repeat_4234
NC_003279.8	GetRepeats	repeat_copy	4283176	4283275	Parent=Repeat_4234;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290030	4290129	Parent=Repeat_4234;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4290341	ID=Repeat_4235
NC_003279.8	GetRepeats	repeat_copy	4283176	4283300	Parent=Repeat_4235;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290217	4290341	Parent=Repeat_4235;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4290573	ID=Repeat_4236
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4236;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290499	4290573	Parent=Repeat_4236;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4290667	ID=Repeat_4237
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4237;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290593	4290667	Parent=Repeat_4237;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4290905	ID=Repeat_4238
NC_003279.8	GetRepeats	repeat_copy	4283176	4283300	Parent=Repeat_4238;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290781	4290905	Parent=Repeat_4238;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4291136	ID=Repeat_4239
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4239;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291062	4291136	Parent=Repeat_4239;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4291330	ID=Repeat_4240
NC_003279.8	GetRepeats	repeat_copy	4283176	4283350	Parent=Repeat_4240;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291156	4291330	Parent=Repeat_4240;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4291324	ID=Repeat_4241
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4241;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291250	4291324	Parent=Repeat_4241;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4291562	ID=Repeat_4242
NC_003279.8	GetRepeats	repeat_copy	4283176	4283300	Parent=Repeat_4242;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291438	4291562	Parent=Repeat_4242;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292082	ID=Repeat_4243
NC_003279.8	GetRepeats	repeat_copy	4283176	4283350	Parent=Repeat_4243;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291908	4292082	Parent=Repeat_4243;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292076	ID=Repeat_4244
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4244;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292002	4292076	Parent=Repeat_4244;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292170	ID=Repeat_4245
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4245;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292096	4292170	Parent=Repeat_4245;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292358	ID=Repeat_4246
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4246;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292284	4292358	Parent=Repeat_4246;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292452	ID=Repeat_4247
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4247;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292378	4292452	Parent=Repeat_4247;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292646	ID=Repeat_4248
NC_003279.8	GetRepeats	repeat_copy	4283176	4283350	Parent=Repeat_4248;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292472	4292646	Parent=Repeat_4248;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292640	ID=Repeat_4249
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4249;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292566	4292640	Parent=Repeat_4249;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292734	ID=Repeat_4250
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4250;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292660	4292734	Parent=Repeat_4250;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4292922	ID=Repeat_4251
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4251;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292848	4292922	Parent=Repeat_4251;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4293110	ID=Repeat_4252
NC_003279.8	GetRepeats	repeat_copy	4283176	4283250	Parent=Repeat_4252;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4293036	4293110	Parent=Repeat_4252;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4294282	ID=Repeat_4253
NC_003279.8	GetRepeats	repeat_copy	4283176	4283300	Parent=Repeat_4253;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4294158	4294282	Parent=Repeat_4253;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4294470	ID=Repeat_4254
NC_003279.8	GetRepeats	repeat_copy	4283176	4283300	Parent=Repeat_4254;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4294346	4294470	Parent=Repeat_4254;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283176	4294583	ID=Repeat_4255
NC_003279.8	GetRepeats	repeat_copy	4283176	4283225	Parent=Repeat_4255;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4294534	4294583	Parent=Repeat_4255;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283201	4287860	ID=Repeat_4256
NC_003279.8	GetRepeats	repeat_copy	4283201	4283350	Parent=Repeat_4256;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287711	4287860	Parent=Repeat_4256;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283201	4290579	ID=Repeat_4257
NC_003279.8	GetRepeats	repeat_copy	4283201	4283350	Parent=Repeat_4257;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290430	4290579	Parent=Repeat_4257;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283201	4290761	ID=Repeat_4258
NC_003279.8	GetRepeats	repeat_copy	4283201	4283250	Parent=Repeat_4258;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290712	4290761	Parent=Repeat_4258;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283201	4291750	ID=Repeat_4259
NC_003279.8	GetRepeats	repeat_copy	4283201	4283300	Parent=Repeat_4259;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291651	4291750	Parent=Repeat_4259;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283201	4292339	ID=Repeat_4260
NC_003279.8	GetRepeats	repeat_copy	4283201	4283325	Parent=Repeat_4260;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292215	4292339	Parent=Repeat_4260;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283201	4292828	ID=Repeat_4261
NC_003279.8	GetRepeats	repeat_copy	4283201	4283250	Parent=Repeat_4261;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292779	4292828	Parent=Repeat_4261;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283201	4293016	ID=Repeat_4262
NC_003279.8	GetRepeats	repeat_copy	4283201	4283250	Parent=Repeat_4262;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4292967	4293016	Parent=Repeat_4262;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283226	4284453	ID=Repeat_4263
NC_003279.8	GetRepeats	repeat_copy	4283226	4283325	Parent=Repeat_4263;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284354	4284453	Parent=Repeat_4263;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4284898	ID=Repeat_4264
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4264;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284849	4284898	Parent=Repeat_4264;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4284992	ID=Repeat_4265
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4265;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4284943	4284992	Parent=Repeat_4265;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4285086	ID=Repeat_4266
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4266;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285037	4285086	Parent=Repeat_4266;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4285374	ID=Repeat_4267
NC_003279.8	GetRepeats	repeat_copy	4283251	4283400	Parent=Repeat_4267;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285225	4285374	Parent=Repeat_4267;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4285462	ID=Repeat_4268
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4268;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285413	4285462	Parent=Repeat_4268;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4285556	ID=Repeat_4269
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4269;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285507	4285556	Parent=Repeat_4269;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4285650	ID=Repeat_4270
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4270;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285601	4285650	Parent=Repeat_4270;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4285838	ID=Repeat_4271
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4271;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285789	4285838	Parent=Repeat_4271;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4286025	ID=Repeat_4272
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4272;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4285976	4286025	Parent=Repeat_4272;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4286589	ID=Repeat_4273
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4273;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4286540	4286589	Parent=Repeat_4273;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4286733	ID=Repeat_4274
NC_003279.8	GetRepeats	repeat_copy	4283251	4283350	Parent=Repeat_4274;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4286634	4286733	Parent=Repeat_4274;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4287246	ID=Repeat_4275
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4275;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4287197	4287246	Parent=Repeat_4275;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4288185	ID=Repeat_4276
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4276;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288136	4288185	Parent=Repeat_4276;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4288279	ID=Repeat_4277
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4277;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288230	4288279	Parent=Repeat_4277;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4288423	ID=Repeat_4278
NC_003279.8	GetRepeats	repeat_copy	4283251	4283350	Parent=Repeat_4278;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288324	4288423	Parent=Repeat_4278;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4288561	ID=Repeat_4279
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4279;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288512	4288561	Parent=Repeat_4279;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4288748	ID=Repeat_4280
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4280;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288699	4288748	Parent=Repeat_4280;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4288842	ID=Repeat_4281
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4281;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288793	4288842	Parent=Repeat_4281;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4288936	ID=Repeat_4282
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4282;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288887	4288936	Parent=Repeat_4282;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4289105	ID=Repeat_4283
NC_003279.8	GetRepeats	repeat_copy	4283251	4283375	Parent=Repeat_4283;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4288981	4289105	Parent=Repeat_4283;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4289292	ID=Repeat_4284
NC_003279.8	GetRepeats	repeat_copy	4283251	4283375	Parent=Repeat_4284;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289168	4289292	Parent=Repeat_4284;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4289479	ID=Repeat_4285
NC_003279.8	GetRepeats	repeat_copy	4283251	4283375	Parent=Repeat_4285;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289355	4289479	Parent=Repeat_4285;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4289667	ID=Repeat_4286
NC_003279.8	GetRepeats	repeat_copy	4283251	4283375	Parent=Repeat_4286;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289543	4289667	Parent=Repeat_4286;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4289779	ID=Repeat_4287
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4287;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289730	4289779	Parent=Repeat_4287;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4289948	ID=Repeat_4288
NC_003279.8	GetRepeats	repeat_copy	4283251	4283375	Parent=Repeat_4288;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4289824	4289948	Parent=Repeat_4288;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4290135	ID=Repeat_4289
NC_003279.8	GetRepeats	repeat_copy	4283251	4283375	Parent=Repeat_4289;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290011	4290135	Parent=Repeat_4289;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4290347	ID=Repeat_4290
NC_003279.8	GetRepeats	repeat_copy	4283251	4283400	Parent=Repeat_4290;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4290198	4290347	Parent=Repeat_4290;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4291142	ID=Repeat_4291
NC_003279.8	GetRepeats	repeat_copy	4283251	4283350	Parent=Repeat_4291;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291043	4291142	Parent=Repeat_4291;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4291568	ID=Repeat_4292
NC_003279.8	GetRepeats	repeat_copy	4283251	4283400	Parent=Repeat_4292;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291419	4291568	Parent=Repeat_4292;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4291844	ID=Repeat_4293
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4293;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4291795	4291844	Parent=Repeat_4293;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4293535	ID=Repeat_4294
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4294;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4293486	4293535	Parent=Repeat_4294;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4293722	ID=Repeat_4295
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4295;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4293673	4293722	Parent=Repeat_4295;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283251	4293909	ID=Repeat_4296
NC_003279.8	GetRepeats	repeat_copy	4283251	4283300	Parent=Repeat_4296;Copy=1
NC_003279.8	GetRepeats	repeat_copy	4293860	4293909	Parent=Repeat_4296;Copy=2
NC_003279.8	GetRepeats	repeat_region	4283276	4283632	ID=Repeat_4297
NC_003279.8	GetRepeats	repeat_copy	4283276	4283350	Parent=Repeat_4297;Copy=1
