Chromosome,Start,End,Match_Start,Match_End
NC_003279.8,4282801,4282875,4289375,4289449
NC_003279.8,4282801,4282875,4289563,4289637
NC_003279.8,4282801,4282875,4289844,4289918
NC_003279.8,4282801,4282875,4290031,4290105
NC_003279.8,4282801,4282875,4290218,4290292
NC_003279.8,4282801,4282875,4290500,4290574
NC_003279.8,4282801,4282875,4290594,4290668
NC_003279.8,4282801,4282875,4290782,4290856
NC_003279.8,4282801,4282875,4291063,4291137
NC_003279.8,4282801,4282875,4291157,4291231
NC_003279.8,4282801,4282875,4291251,4291325
NC_003279.8,4282801,4282875,4291439,4291513
NC_003279.8,4282801,4282875,4291909,4291983
NC_003279.8,4282801,4282875,4292003,4292077
NC_003279.8,4282801,4282875,4292097,4292171
NC_003279.8,4282801,4282850,4292285,4292334
NC_003279.8,4282801,4282875,4292379,4292453
NC_003279.8,4282801,4282875,4292473,4292547
NC_003279.8,4282801,4282875,4292567,4292641
NC_003279.8,4282801,4282875,4292661,4292735
NC_003279.8,4282801,4282875,4292849,4292923
NC_003279.8,4282801,4282875,4293037,4293111
NC_003279.8,4282801,4282875,4294159,4294233
NC_003279.8,4282801,4282875,4294347,4294421
NC_003279.8,4282801,4282850,4294535,4294584
NC_003279.8,4282826,4282875,4287712,4287761
NC_003279.8,4282826,4282875,4290431,4290480
NC_003279.8,4282826,4282875,4290713,4290762
NC_003279.8,4282826,4282875,4291652,4291701
NC_003279.8,4282826,4282875,4292216,4292265
NC_003279.8,4282826,4282875,4292780,4292829
NC_003279.8,4282826,4282875,4292968,4293017
NC_003279.8,4282851,4282925,4286046,4286120
NC_003279.8,4282901,4282975,4283089,4283163
NC_003279.8,4282901,4282975,4283465,4283539
NC_003279.8,4282901,4282950,4284781,4284830
NC_003279.8,4282901,4282950,4284969,4285018
NC_003279.8,4282901,4282975,4285063,4285137
NC_003279.8,4282901,4282950,4285157,4285206
NC_003279.8,4282901,4282950,4285345,4285394
NC_003279.8,4282901,4282950,4285439,4285488
NC_003279.8,4282901,4282950,4285533,4285582
NC_003279.8,4282901,4282975,4285627,4285701
NC_003279.8,4282901,4282950,4285721,4285770
NC_003279.8,4282901,4282950,4286002,4286051
NC_003279.8,4282901,4282950,4286472,4286521
NC_003279.8,4282901,4282950,4286566,4286615
NC_003279.8,4282901,4282950,4287035,4287084
NC_003279.8,4282901,4282950,4287129,4287178
NC_003279.8,4282901,4282950,4288068,4288117
NC_003279.8,4282901,4282950,4288162,4288211
NC_003279.8,4282901,4282950,4288256,4288305
NC_003279.8,4282901,4282950,4288444,4288493
NC_003279.8,4282901,4282950,4288631,4288680
NC_003279.8,4282901,4282950,4288725,4288774
NC_003279.8,4282901,4282950,4288819,4288868
NC_003279.8,4282901,4282950,4288913,4288962
NC_003279.8,4282901,4282950,4289756,4289805
NC_003279.8,4282901,4282950,4290318,4290367
NC_003279.8,4282901,4282950,4290975,4291024
NC_003279.8,4282901,4282950,4291351,4291400
NC_003279.8,4282901,4282950,4291539,4291588
NC_003279.8,4282901,4282950,4291727,4291776
NC_003279.8,4282901,4282950,4293137,4293186
NC_003279.8,4282901,4282950,4293231,4293280
NC_003279.8,4282901,4282950,4293325,4293374
NC_003279.8,4282901,4282950,4293512,4293561
NC_003279.8,4282901,4282950,4293699,4293748
NC_003279.8,4282901,4282950,4294259,4294308
NC_003279.8,4282901,4282950,4294447,4294496
NC_003279.8,4282976,4283025,4283070,4283119
NC_003279.8,4282976,4283125,4283258,4283407
NC_003279.8,4282976,4283250,4283352,4283626
NC_003279.8,4282976,4283025,4283446,4283495
NC_003279.8,4282976,4283050,4283822,4283896
NC_003279.8,4282976,4283025,4283916,4283965
NC_003279.8,4282976,4283050,4284104,4284178
NC_003279.8,4282976,4283050,4284198,4284272
NC_003279.8,4282976,4283025,4284292,4284341
NC_003279.8,4282976,4283050,4284386,4284460
NC_003279.8,4282976,4283125,4284480,4284629
NC_003279.8,4282976,4283050,4284574,4284648
NC_003279.8,4282976,4283025,4284668,4284717
NC_003279.8,4282976,4283025,4284762,4284811
NC_003279.8,4282976,4283025,4284950,4284999
NC_003279.8,4282976,4283025,4285044,4285093
NC_003279.8,4282976,4283150,4285232,4285406
NC_003279.8,4282976,4283025,4285326,4285375
NC_003279.8,4282976,4283025,4285420,4285469
NC_003279.8,4282976,4283025,4285514,4285563
NC_003279.8,4282976,4283025,4285608,4285657
NC_003279.8,4282976,4283025,4285796,4285845
NC_003279.8,4282976,4283025,4285983,4286032
NC_003279.8,4282976,4283050,4286171,4286245
NC_003279.8,4282976,4283025,4286453,4286502
NC_003279.8,4282976,4283025,4286547,4286596
NC_003279.8,4282976,4283050,4286641,4286715
NC_003279.8,4282976,4283075,4286922,4287021
NC_003279.8,4282976,4283025,4287110,4287159
NC_003279.8,4282976,4283025,4287204,4287253
NC_003279.8,4282976,4283025,4287298,4287347
NC_003279.8,4282976,4283050,4287486,4287560
NC_003279.8,4282976,4283075,4287768,4287867
NC_003279.8,4282976,4283025,4288143,4288192
NC_003279.8,4282976,4283025,4288237,4288286
NC_003279.8,4282976,4283075,4288331,4288430
NC_003279.8,4282976,4283025,4288519,4288568
NC_003279.8,4282976,4283025,4288612,4288661
NC_003279.8,4282976,4283025,4288706,4288755
NC_003279.8,4282976,4283025,4288800,4288849
NC_003279.8,4282976,4283025,4288894,4288943
NC_003279.8,4282976,4283100,4288988,4289112
NC_003279.8,4282976,4283100,4289175,4289299
NC_003279.8,4282976,4283100,4289362,4289486
NC_003279.8,4282976,4283100,4289550,4289674
NC_003279.8,4282976,4283025,4289737,4289786
NC_003279.8,4282976,4283100,4289831,4289955
NC_003279.8,4282976,4283100,4290018,4290142
NC_003279.8,4282976,4283150,4290205,4290379
NC_003279.8,4282976,4283025,4290299,4290348
NC_003279.8,4282976,4283050,4290487,4290561
NC_003279.8,4282976,4283025,4290863,4290912
NC_003279.8,4282976,4283025,4290956,4291005
NC_003279.8,4282976,4283050,4291050,4291124
NC_003279.8,4282976,4283075,4291238,4291337
NC_003279.8,4282976,4283150,4291426,4291600
NC_003279.8,4282976,4283025,4291520,4291569
NC_003279.8,4282976,4283025,4291708,4291757
NC_003279.8,4282976,4283025,4291802,4291851
NC_003279.8,4282976,4283050,4291990,4292064
NC_003279.8,4282976,4283050,4292272,4292346
NC_003279.8,4282976,4283050,4292366,4292440
NC_003279.8,4282976,4283050,4292554,4292628
NC_003279.8,4282976,4283025,4293212,4293261
NC_003279.8,4282976,4283025,4293306,4293355
NC_003279.8,4282976,4283025,4293493,4293542
NC_003279.8,4282976,4283025,4293680,4293729
NC_003279.8,4282976,4283025,4293867,4293916
NC_003279.8,4282976,4283025,4293960,4294009
NC_003279.8,4282976,4283025,4294053,4294102
NC_003279.8,4282976,4283150,4294146,4294320
NC_003279.8,4282976,4283025,4294240,4294289
NC_003279.8,4282976,4283025,4294428,4294477
NC_003279.8,4283001,4283125,4283189,4283313
NC_003279.8,4283001,4283075,4283565,4283639
NC_003279.8,4283001,4283075,4283659,4283733
NC_003279.8,4283001,4283050,4283753,4283802
NC_003279.8,4283001,4283050,4286102,4286151
NC_003279.8,4283001,4283050,4286384,4286433
NC_003279.8,4283001,4283125,4286853,4286977
NC_003279.8,4283001,4283125,4287417,4287541
NC_003279.8,4283001,4283075,4287605,4287679
NC_003279.8,4283001,4283125,4287699,4287823
NC_003279.8,4283001,4283050,4287887,4287936
NC_003279.8,4283001,4283125,4290418,4290542
NC_003279.8,4283001,4283075,4290606,4290680
NC_003279.8,4283001,4283050,4290700,4290749
NC_003279.8,4283001,4283100,4290794,4290893
NC_003279.8,4283001,4283125,4291169,4291293
NC_003279.8,4283001,4283150,4291639,4291788
NC_003279.8,4283001,4283125,4291921,4292045
NC_003279.8,4283001,4283075,4292109,4292183
NC_003279.8,4283001,4283125,4292203,4292327
NC_003279.8,4283001,4283125,4292485,4292609
NC_003279.8,4283001,4283075,4292673,4292747
NC_003279.8,4283001,4283050,4292767,4292816
NC_003279.8,4283001,4283075,4292861,4292935
NC_003279.8,4283001,4283050,4292955,4293004
NC_003279.8,4283001,4283075,4293049,4293123
NC_003279.8,4283001,4283150,4294359,4294508
NC_003279.8,4283001,4283050,4294547,4294596
NC_003279.8,4283051,4283125,4284367,4284441
NC_003279.8,4283051,4283100,4284837,4284886
NC_003279.8,4283051,4283150,4284931,4285030
NC_003279.8,4283051,4283200,4285025,4285174
NC_003279.8,4283051,4283125,4285213,4285287
NC_003279.8,4283051,4283150,4285401,4285500
NC_003279.8,4283051,4283150,4285495,4285594
NC_003279.8,4283051,4283200,4285589,4285738
NC_003279.8,4283051,4283125,4285777,4285851
NC_003279.8,4283051,4283150,4286528,4286627
NC_003279.8,4283051,4283125,4286622,4286696
NC_003279.8,4283051,4283125,4287185,4287259
NC_003279.8,4283051,4283150,4288124,4288223
NC_003279.8,4283051,4283150,4288218,4288317
NC_003279.8,4283051,4283125,4288312,4288386
NC_003279.8,4283051,4283100,4288500,4288549
NC_003279.8,4283051,4283150,4288687,4288786
NC_003279.8,4283051,4283150,4288781,4288880
NC_003279.8,4283051,4283150,4288875,4288974
NC_003279.8,4283051,4283125,4288969,4289043
NC_003279.8,4283051,4283125,4289156,4289230
NC_003279.8,4283051,4283125,4289343,4289417
NC_003279.8,4283051,4283125,4289531,4289605
NC_003279.8,4283051,4283150,4289718,4289817
NC_003279.8,4283051,4283125,4289812,4289886
NC_003279.8,4283051,4283125,4289999,4290073
NC_003279.8,4283051,4283125,4290186,4290260
NC_003279.8,4283051,4283125,4291031,4291105
NC_003279.8,4283051,4283125,4291407,4291481
NC_003279.8,4283051,4283125,4291783,4291857
NC_003279.8,4283051,4283100,4293848,4293897
NC_003279.8,4283076,4283125,4283828,4283877
NC_003279.8,4283076,4283125,4283922,4283971
NC_003279.8,4283076,4283125,4284110,4284159
NC_003279.8,4283076,4283125,4284204,4284253
NC_003279.8,4283076,4283125,4284486,4284535
NC_003279.8,4283076,4283125,4284674,4284723
NC_003279.8,4283076,4283150,4284768,4284842
NC_003279.8,4283076,4283150,4285989,4286063
NC_003279.8,4283076,4283125,4286177,4286226
NC_003279.8,4283076,4283150,4286459,4286533
NC_003279.8,4283076,4283125,4286834,4286883
NC_003279.8,4283076,4283150,4287116,4287190
NC_003279.8,4283076,4283125,4287304,4287353
NC_003279.8,4283076,4283125,4287398,4287447
NC_003279.8,4283076,4283125,4287586,4287635
NC_003279.8,4283076,4283150,4288618,4288692
NC_003279.8,4283076,4283125,4290587,4290636
NC_003279.8,4283076,4283125,4290775,4290824
NC_003279.8,4283076,4283150,4290962,4291036
NC_003279.8,4283076,4283125,4291150,4291199
NC_003279.8,4283076,4283125,4291902,4291951
NC_003279.8,4283076,4283125,4292090,4292139
NC_003279.8,4283076,4283125,4292372,4292421
NC_003279.8,4283076,4283125,4292466,4292515
NC_003279.8,4283076,4283125,4292654,4292703
NC_003279.8,4283076,4283125,4292842,4292891
NC_003279.8,4283076,4283125,4293030,4293079
NC_003279.8,4283076,4283150,4293218,4293292
NC_003279.8,4283076,4283150,4293312,4293386
NC_003279.8,4283076,4283150,4293499,4293573
NC_003279.8,4283076,4283150,4293686,4293760
NC_003279.8,4283076,4283125,4294152,4294201
NC_003279.8,4283101,4283150,4285169,4285218
NC_003279.8,4283101,4283150,4285733,4285782
NC_003279.8,4283101,4283150,4287047,4287096
NC_003279.8,4283101,4283150,4288080,4288129
NC_003279.8,4283101,4283150,4288456,4288505
NC_003279.8,4283101,4283150,4291363,4291412
NC_003279.8,4283101,4283150,4293149,4293198
NC_003279.8,4283176,4283400,4283270,4283494
NC_003279.8,4283176,4283300,4283364,4283488
NC_003279.8,4283176,4283250,4283646,4283720
NC_003279.8,4283176,4283225,4283740,4283789
NC_003279.8,4283176,4283225,4283834,4283883
NC_003279.8,4283176,4283225,4284116,4284165
NC_003279.8,4283176,4283225,4284210,4284259
NC_003279.8,4283176,4283225,4284398,4284447
NC_003279.8,4283176,4283325,4284492,4284641
NC_003279.8,4283176,4283225,4284586,4284635
NC_003279.8,4283176,4283300,4285244,4285368
NC_003279.8,4283176,4283225,4286089,4286138
NC_003279.8,4283176,4283225,4286183,4286232
NC_003279.8,4283176,4283250,4286653,4286727
NC_003279.8,4283176,4283350,4286840,4287014
NC_003279.8,4283176,4283250,4286934,4287008
NC_003279.8,4283176,4283350,4287404,4287578
NC_003279.8,4283176,4283250,4287498,4287572
NC_003279.8,4283176,4283250,4287592,4287666
NC_003279.8,4283176,4283250,4287780,4287854
NC_003279.8,4283176,4283250,4287874,4287948
NC_003279.8,4283176,4283250,4288343,4288417
NC_003279.8,4283176,4283275,4289000,4289099
NC_003279.8,4283176,4283275,4289187,4289286
NC_003279.8,4283176,4283275,4289374,4289473
NC_003279.8,4283176,4283275,4289562,4289661
NC_003279.8,4283176,4283275,4289843,4289942
NC_003279.8,4283176,4283275,4290030,4290129
NC_003279.8,4283176,4283300,4290217,4290341
NC_003279.8,4283176,4283250,4290499,4290573
NC_003279.8,4283176,4283250,4290593,4290667
NC_003279.8,4283176,4283300,4290781,4290905
NC_003279.8,4283176,4283250,4291062,4291136
NC_003279.8,4283176,4283350,4291156,4291330
NC_003279.8,4283176,4283250,4291250,4291324
NC_003279.8,4283176,4283300,4291438,4291562
NC_003279.8,4283176,4283350,4291908,4292082
NC_003279.8,4283176,4283250,4292002,4292076
NC_003279.8,4283176,4283250,4292096,4292170
NC_003279.8,4283176,4283250,4292284,4292358
NC_003279.8,4283176,4283250,4292378,4292452
NC_003279.8,4283176,4283350,4292472,4292646
NC_003279.8,4283176,4283250,4292566,4292640
NC_003279.8,4283176,4283250,4292660,4292734
NC_003279.8,4283176,4283250,4292848,4292922
NC_003279.8,4283176,4283250,4293036,4293110
NC_003279.8,4283176,4283300,4294158,4294282
NC_003279.8,4283176,4283300,4294346,4294470
NC_003279.8,4283176,4283225,4294534,4294583
NC_003279.8,4283201,4283350,4287711,4287860
NC_003279.8,4283201,4283350,4290430,4290579
NC_003279.8,4283201,4283250,4290712,4290761
NC_003279.8,4283201,4283300,4291651,4291750
NC_003279.8,4283201,4283325,4292215,4292339
NC_003279.8,4283201,4283250,4292779,4292828
NC_003279.8,4283201,4283250,4292967,4293016
NC_003279.8,4283226,4283325,4284354,4284453
NC_003279.8,4283251,4283300,4284849,4284898
NC_003279.8,4283251,4283300,4284943,4284992
NC_003279.8,4283251,4283300,4285037,4285086
NC_003279.8,4283251,4283400,4285225,4285374
NC_003279.8,4283251,4283300,4285413,4285462
NC_003279.8,4283251,4283300,4285507,4285556
NC_003279.8,4283251,4283300,4285601,4285650
NC_003279.8,4283251,4283300,4285789,4285838
NC_003279.8,4283251,4283300,4285976,4286025
NC_003279.8,4283251,4283300,4286540,4286589
NC_003279.8,4283251,4283350,4286634,4286733
NC_003279.8,4283251,4283300,4287197,4287246
NC_003279.8,4283251,4283300,4288136,4288185
NC_003279.8,4283251,4283300,4288230,4288279
NC_003279.8,4283251,4283350,4288324,4288423
NC_003279.8,4283251,4283300,4288512,4288561
NC_003279.8,4283251,4283300,4288699,4288748
NC_003279.8,4283251,4283300,4288793,4288842
NC_003279.8,4283251,4283300,4288887,4288936
NC_003279.8,4283251,4283375,4288981,4289105
NC_003279.8,4283251,4283375,4289168,4289292
NC_003279.8,4283251,4283375,4289355,4289479
NC_003279.8,4283251,4283375,4289543,4289667
NC_003279.8,4283251,4283300,4289730,4289779
NC_003279.8,4283251,4283375,4289824,4289948
NC_003279.8,4283251,4283375,4290011,4290135
NC_003279.8,4283251,4283400,4290198,4290347
NC_003279.8,4283251,4283350,4291043,4291142
NC_003279.8,4283251,4283400,4291419,4291568
NC_003279.8,4283251,4283300,4291795,4291844
NC_003279.8,4283251,4283300,4293486,4293535
NC_003279.8,4283251,4283300,4293673,4293722
NC_003279.8,4283251,4283300,4293860,4293909
NC_003279.8,4283276,4283350,4283558,4283632
NC_003279.8,4283276,4283350,4283652,4283726
NC_003279.8,4283276,4283325,4283746,4283795
NC_003279.8,4283276,4283325,4283840,4283889
NC_003279.8,4283276,4283325,4284122,4284171
NC_003279.8,4283276,4283325,4284216,4284265
NC_003279.8,4283276,4283425,4284498,4284647
NC_003279.8,4283276,4283325,4286095,4286144
NC_003279.8,4283276,4283325,4286189,4286238
NC_003279.8,4283276,4283325,4286377,4286426
NC_003279.8,4283276,4283450,4286846,4287020
NC_003279.8,4283276,4283425,4287410,4287559
NC_003279.8,4283276,4283350,4287598,4287672
NC_003279.8,4283276,4283450,4287692,4287866
NC_003279.8,4283276,4283350,4287880,4287954
NC_003279.8,4283276,4283425,4290411,4290560
NC_003279.8,4283276,4283350,4290599,4290673
NC_003279.8,4283276,4283350,4290693,4290767
NC_003279.8,4283276,4283400,4290787,4290911
NC_003279.8,4283276,4283450,4291162,4291336
NC_003279.8,4283276,4283400,4291632,4291756
NC_003279.8,4283276,4283425,4291914,4292063
NC_003279.8,4283276,4283350,4292102,4292176
NC_003279.8,4283276,4283425,4292196,4292345
NC_003279.8,4283276,4283350,4292384,4292458
NC_003279.8,4283276,4283425,4292478,4292627
NC_003279.8,4283276,4283350,4292666,4292740
NC_003279.8,4283276,4283350,4292760,4292834
NC_003279.8,4283276,4283350,4292854,4292928
NC_003279.8,4283276,4283350,4292948,4293022
NC_003279.8,4283276,4283350,4293042,4293116
NC_003279.8,4283276,4283400,4294164,4294288
NC_003279.8,4283276,4283400,4294352,4294476
NC_003279.8,4283276,4283325,4294540,4294589
NC_003279.8,4283326,4283425,4284360,4284459
NC_003279.8,4283326,4283375,4284830,4284879
NC_003279.8,4283326,4283400,4284924,4284998
NC_003279.8,4283326,4283400,4285018,4285092
NC_003279.8,4283326,4283525,4285206,4285405
NC_003279.8,4283326,4283400,4285394,4285468
NC_003279.8,4283326,4283400,4285488,4285562
NC_003279.8,4283326,4283400,4285582,4285656
NC_003279.8,4283326,4283400,4285770,4285844
NC_003279.8,4283326,4283400,4286521,4286595
NC_003279.8,4283326,4283425,4286615,4286714
NC_003279.8,4283326,4283400,4287178,4287252
NC_003279.8,4283326,4283400,4288117,4288191
NC_003279.8,4283326,4283400,4288211,4288285
NC_003279.8,4283326,4283450,4288305,4288429
NC_003279.8,4283326,4283400,4288493,4288567
NC_003279.8,4283326,4283400,4288680,4288754
NC_003279.8,4283326,4283400,4288774,4288848
NC_003279.8,4283326,4283400,4288868,4288942
NC_003279.8,4283326,4283475,4288962,4289111
NC_003279.8,4283326,4283475,4289149,4289298
NC_003279.8,4283326,4283475,4289336,4289485
NC_003279.8,4283326,4283475,4289524,4289673
NC_003279.8,4283326,4283400,4289711,4289785
NC_003279.8,4283326,4283475,4289805,4289954
NC_003279.8,4283326,4283475,4289992,4290141
NC_003279.8,4283326,4283525,4290179,4290378
NC_003279.8,4283326,4283425,4291024,4291123
NC_003279.8,4283326,4283525,4291400,4291599
NC_003279.8,4283326,4283400,4291776,4291850
NC_003279.8,4283326,4283400,4293841,4293915
NC_003279.8,4283351,4283425,4283821,4283895
NC_003279.8,4283351,4283400,4283915,4283964
NC_003279.8,4283351,4283425,4284103,4284177
NC_003279.8,4283351,4283425,4284197,4284271
NC_003279.8,4283351,4283400,4284291,4284340
NC_003279.8,4283351,4283500,4284479,4284628
NC_003279.8,4283351,4283400,4284667,4284716
NC_003279.8,4283351,4283400,4284761,4284810
NC_003279.8,4283351,4283400,4285982,4286031
NC_003279.8,4283351,4283425,4286170,4286244
NC_003279.8,4283351,4283400,4286452,4286501
NC_003279.8,4283351,4283400,4287109,4287158
NC_003279.8,4283351,4283400,4287297,4287346
NC_003279.8,4283351,4283400,4288611,4288660
NC_003279.8,4283351,4283400,4290955,4291004
NC_003279.8,4283351,4283425,4292365,4292439
NC_003279.8,4283351,4283400,4293211,4293260
NC_003279.8,4283351,4283400,4293305,4293354
NC_003279.8,4283351,4283400,4293492,4293541
NC_003279.8,4283351,4283400,4293679,4293728
NC_003279.8,4283351,4283400,4293959,4294008
NC_003279.8,4283351,4283400,4294052,4294101
NC_003279.8,4283351,4283525,4294145,4294319
NC_003279.8,4283376,4283450,4283564,4283638
NC_003279.8,4283376,4283450,4283658,4283732
NC_003279.8,4283376,4283425,4283752,4283801
NC_003279.8,4283376,4283425,4286101,4286150
NC_003279.8,4283376,4283425,4286383,4286432
NC_003279.8,4283376,4283500,4286852,4286976
NC_003279.8,4283376,4283500,4287416,4287540
NC_003279.8,4283376,4283450,4287604,4287678
NC_003279.8,4283376,4283500,4287698,4287822
NC_003279.8,4283376,4283425,4287886,4287935
NC_003279.8,4283376,4283500,4290417,4290541
NC_003279.8,4283376,4283450,4290605,4290679
NC_003279.8,4283376,4283425,4290699,4290748
NC_003279.8,4283376,4283475,4290793,4290892
NC_003279.8,4283376,4283500,4291168,4291292
NC_003279.8,4283376,4283525,4291638,4291787
NC_003279.8,4283376,4283500,4291920,4292044
NC_003279.8,4283376,4283450,4292108,4292182
NC_003279.8,4283376,4283500,4292202,4292326
NC_003279.8,4283376,4283500,4292484,4292608
NC_003279.8,4283376,4283450,4292672,4292746
NC_003279.8,4283376,4283425,4292766,4292815
