Start,End,Match_Start,Match_End
13407726,13407750,13408090,13408114
13407701,13407725,13408429,13408453
13407701,13407725,13408403,13408427
13407701,13407850,13407935,13408084
13407676,13407775,13408300,13408399
13407676,13407700,13408274,13408298
13407676,13407800,13408144,13408268
13407676,13407700,13408118,13408142
13407676,13407700,13408092,13408116
13407651,13407675,13408379,13408403
13407651,13407725,13408327,13408401
13407651,13407700,13408223,13408272
13407651,13407750,13408171,13408270
13407651,13407700,13408041,13408090
13407651,13407750,13407989,13408088
13407651,13407675,13407911,13407935
13407651,13407725,13407859,13407933
13407651,13407775,13407807,13407931
13407651,13407825,13407755,13407929
13407651,13407875,13407703,13407927
13407626,13407675,13408380,13408429
13407626,13407650,13408328,13408352
13407626,13407650,13408224,13408248
13407626,13407650,13408172,13408196
13407626,13407650,13408042,13408066
13407626,13407650,13407990,13408014
13407626,13407800,13407912,13408086
13407626,13407650,13407860,13407884
13407626,13407650,13407808,13407832
13407626,13407650,13407756,13407780
13407626,13407650,13407704,13407728
13407601,13407675,13408381,13408455
13407601,13407625,13408329,13408353
13407601,13407625,13408225,13408249
13407601,13407625,13408173,13408197
13407601,13407625,13408043,13408067
13407601,13407625,13407991,13408015
13407601,13407650,13407913,13407962
13407601,13407625,13407861,13407885
13407601,13407625,13407809,13407833
13407601,13407625,13407757,13407781
13407601,13407625,13407705,13407729
13407576,13407600,13408434,13408458
13407576,13407625,13408408,13408457
13407576,13407600,13407940,13407964
13407576,13407600,13407654,13407678
13407576,13407625,13407628,13407677
13407576,13407650,13407602,13407676
13407551,13407600,13408305,13408354
13407551,13407575,13408279,13408303
13407551,13407600,13408149,13408198
13407551,13407575,13408123,13408147
13407551,13407575,13408097,13408121
13407526,13407550,13408384,13408408
13407526,13407650,13408332,13408456
13407526,13407575,13408228,13408277
13407526,13407600,13408176,13408250
13407526,13407575,13408046,13408095
13407526,13407600,13407994,13408068
13407526,13407550,13407916,13407940
13407526,13407625,13407864,13407963
13407526,13407600,13407812,13407886
13407526,13407600,13407760,13407834
13407526,13407600,13407708,13407782
13407526,13407550,13407578,13407602
13407501,13407550,13408385,13408434
13407501,13407525,13408333,13408357
13407501,13407525,13408229,13408253
13407501,13407525,13408177,13408201
13407501,13407525,13408047,13408071
13407501,13407525,13407995,13408019
13407501,13407600,13407917,13408016
13407501,13407525,13407865,13407889
13407501,13407525,13407813,13407837
13407501,13407525,13407761,13407785
13407501,13407525,13407709,13407733
13407501,13407550,13407579,13407628
13407476,13407550,13408386,13408460
13407476,13407500,13408334,13408358
13407476,13407500,13408230,13408254
13407476,13407500,13408178,13408202
13407476,13407500,13408048,13408072
13407476,13407500,13407996,13408020
13407476,13407525,13407918,13407967
13407476,13407500,13407866,13407890
13407476,13407500,13407814,13407838
13407476,13407500,13407762,13407786
13407476,13407500,13407710,13407734
13407476,13407550,13407580,13407654
13407426,13407525,13408362,13408461
13407426,13407475,13408310,13408359
13407426,13407450,13408284,13408308
13407426,13407450,13408258,13408282
13407426,13407475,13408206,13408255
13407426,13407475,13408154,13408203
13407426,13407450,13408128,13408152
13407426,13407450,13408102,13408126
13407426,13407450,13408076,13408100
13407426,13407475,13408024,13408073
13407426,13407475,13407972,13408021
13407426,13407500,13407894,13407968
13407426,13407475,13407842,13407891
13407426,13407475,13407790,13407839
13407426,13407475,13407738,13407787
13407426,13407475,13407686,13407735
13407426,13407600,13407556,13407730
13407401,13407500,13408363,13408462
13407401,13407450,13408311,13408360
13407401,13407450,13408207,13408256
13407401,13407450,13408155,13408204
13407401,13407450,13408025,13408074
13407401,13407450,13407973,13408022
13407401,13407475,13407895,13407969
13407401,13407450,13407843,13407892
13407401,13407450,13407791,13407840
13407401,13407450,13407739,13407788
13407401,13407450,13407687,13407736
13407401,13407525,13407557,13407681
13407376,13407400,13408416,13408440
13407376,13407450,13408390,13408464
13407376,13407400,13407922,13407946
13407376,13407400,13407636,13407660
13407376,13407450,13407610,13407684
13407376,13407475,13407584,13407683
13407376,13407400,13407506,13407530
13407376,13407450,13407480,13407554
13407376,13407475,13407454,13407553
13407376,13407500,13407428,13407552
13407376,13407525,13407402,13407551
13407351,13407400,13408287,13408336
13407351,13407375,13408261,13408285
13407351,13407400,13408131,13408180
13407351,13407375,13408105,13408129
13407351,13407375,13408079,13408103
13407326,13407350,13408366,13408390
13407326,13407475,13408314,13408463
13407326,13407375,13408210,13408259
13407326,13407400,13408158,13408232
13407326,13407375,13408028,13408077
13407326,13407400,13407976,13408050
13407326,13407350,13407898,13407922
13407326,13407450,13407846,13407970
13407326,13407400,13407794,13407868
13407326,13407400,13407742,13407816
13407326,13407400,13407690,13407764
13407326,13407350,13407560,13407584
13407326,13407350,13407378,13407402
13407301,13407325,13408419,13408443
13407301,13407350,13408393,13408442
13407301,13407325,13407925,13407949
13407301,13407325,13407639,13407663
13407301,13407400,13407613,13407712
13407301,13407350,13407587,13407636
13407301,13407325,13407509,13407533
13407301,13407500,13407483,13407682
13407301,13407350,13407457,13407506
13407301,13407350,13407431,13407480
13407301,13407350,13407405,13407454
13407301,13407325,13407327,13407351
13407276,13407350,13408342,13408416
13407276,13407300,13408238,13408262
13407276,13407325,13408186,13408235
13407276,13407300,13408056,13408080
13407276,13407325,13408004,13408053
13407276,13407325,13407952,13408001
13407276,13407400,13407874,13407998
13407276,13407325,13407822,13407871
13407276,13407325,13407770,13407819
13407276,13407325,13407718,13407767
13407276,13407325,13407666,13407715
13407276,13407350,13407536,13407610
13407276,13407350,13407354,13407428
13407251,13407275,13408343,13408367
13407251,13407300,13408239,13408288
13407251,13407275,13408187,13408211
13407251,13407300,13408057,13408106
13407251,13407275,13408005,13408029
13407251,13407275,13407953,13407977
13407251,13407275,13407875,13407899
13407251,13407275,13407823,13407847
13407251,13407275,13407771,13407795
13407251,13407275,13407719,13407743
13407251,13407275,13407667,13407691
13407251,13407275,13407537,13407561
13407251,13407275,13407355,13407379
13407226,13407250,13408344,13408368
13407226,13407325,13408240,13408339
13407226,13407250,13408188,13408212
13407226,13407300,13408058,13408132
13407226,13407250,13408006,13408030
13407226,13407250,13407954,13407978
13407226,13407250,13407876,13407900
13407226,13407250,13407824,13407848
13407226,13407250,13407772,13407796
13407226,13407250,13407720,13407744
13407226,13407250,13407668,13407692
13407226,13407250,13407538,13407562
13407226,13407250,13407356,13407380
13407201,13407225,13408293,13408317
13407201,13407250,13408267,13408316
13407201,13407225,13408137,13408161
13407201,13407250,13408111,13408160
13407201,13407275,13408085,13408159
13407201,13407225,13407279,13407303
13407201,13407250,13407253,13407302
13407201,13407275,13407227,13407301
13407176,13407200,13408424,13408448
13407176,13407200,13408398,13408422
13407176,13407225,13407930,13407979
13407176,13407225,13407644,13407693
13407176,13407200,13407618,13407642
13407176,13407200,13407592,13407616
13407176,13407225,13407514,13407563
13407176,13407200,13407488,13407512
13407176,13407200,13407462,13407486
13407176,13407200,13407436,13407460
13407176,13407200,13407410,13407434
13407176,13407225,13407332,13407381
13407151,13407225,13408295,13408369
13407151,13407175,13408269,13408293
13407151,13407225,13408139,13408213
13407151,13407175,13408113,13408137
13407151,13407175,13408087,13408111
13407151,13407200,13407281,13407330
13407151,13407175,13407255,13407279
13407151,13407175,13407229,13407253
13407126,13407150,13408426,13408450
13407126,13407150,13408400,13408424
13407126,13407225,13407932,13408031
13407126,13407225,13407646,13407745
13407126,13407150,13407620,13407644
13407126,13407150,13407594,13407618
13407126,13407200,13407516,13407590
13407126,13407150,13407490,13407514
13407126,13407150,13407464,13407488
13407126,13407150,13407438,13407462
13407126,13407150,13407412,13407436
13407126,13407200,13407334,13407408
13407101,13407200,13408297,13408396
13407101,13407125,13408271,13408295
13407101,13407275,13408141,13408315
13407101,13407125,13408115,13408139
13407101,13407125,13408089,13408113
13407101,13407150,13407283,13407332
13407101,13407125,13407257,13407281
13407101,13407125,13407231,13407255
13407076,13407100,13408376,13408400
13407076,13407150,13408324,13408398
13407076,13407125,13408220,13408269
13407076,13407175,13408168,13408267
13407076,13407125,13408038,13408087
13407076,13407175,13407986,13408085
13407076,13407100,13407908,13407932
13407076,13407150,13407856,13407930
13407076,13407200,13407804,13407928
13407076,13407225,13407752,13407901
13407076,13407225,13407700,13407849
13407076,13407100,13407570,13407594
13407076,13407100,13407388,13407412
13407076,13407100,13407310,13407334
13407076,13407125,13407180,13407229
13407076,13407175,13407128,13407227
13407051,13407100,13408377,13408426
13407051,13407075,13408325,13408349
13407051,13407075,13408221,13408245
13407051,13407075,13408169,13408193
13407051,13407075,13408039,13408063
13407051,13407075,13407987,13408011
13407051,13407325,13407909,13408183
13407051,13407075,13407857,13407881
13407051,13407075,13407805,13407829
13407051,13407075,13407753,13407777
13407051,13407075,13407701,13407725
13407051,13407100,13407571,13407620
13407051,13407100,13407389,13407438
13407051,13407150,13407311,13407410
13407051,13407075,13407181,13407205
13407051,13407075,13407129,13407153
13407026,13407050,13408430,13408454
13407026,13407075,13408404,13408453
13407026,13407050,13407936,13407960
13407026,13407050,13407650,13407674
13407026,13407075,13407624,13407673
13407026,13407225,13407598,13407797
13407026,13407050,13407520,13407544
13407026,13407075,13407494,13407543
13407026,13407150,13407468,13407592
13407026,13407100,13407442,13407516
13407026,13407100,13407416,13407490
13407026,13407050,13407338,13407362
13407026,13407050,13407078,13407102
13407026,13407075,13407052,13407101
13407001,13407100,13408353,13408452
13407001,13407025,13408249,13408273
13407001,13407050,13408197,13408246
13407001,13407025,13408067,13408091
13407001,13407050,13408015,13408064
13407001,13407050,13407963,13408012
13407001,13407075,13407885,13407959
13407001,13407050,13407833,13407882
13407001,13407050,13407781,13407830
13407001,13407050,13407729,13407778
13407001,13407050,13407677,13407726
13407001,13407100,13407547,13407646
13407001,13407100,13407365,13407464
13407001,13407025,13407209,13407233
13407001,13407050,13407157,13407206
13407001,13407050,13407105,13407154
13406976,13407000,13408302,13408326
13406976,13407050,13408276,13408350
13406976,13407000,13408146,13408170
13406976,13407050,13408120,13408194
13406976,13407025,13408094,13408143
13406976,13407000,13407288,13407312
13406976,13407075,13407262,13407361
13406976,13407025,13407236,13407285
13406976,13407000,13407002,13407026
13406951,13406975,13408381,13408405
13406951,13407000,13408329,13408378
13406951,13407025,13408225,13408299
13406951,13407000,13408173,13408222
13406951,13407025,13408043,13408117
13406951,13407000,13407991,13408040
13406951,13406975,13407913,13407937
13406951,13407000,13407861,13407910
13406951,13407000,13407809,13407858
13406951,13407000,13407757,13407806
13406951,13407000,13407705,13407754
13406951,13406975,13407575,13407599
13406951,13406975,13407393,13407417
13406951,13406975,13407315,13407339
13406951,13407025,13407185,13407259
13406951,13407000,13407133,13407182
13406951,13406975,13407029,13407053
13406926,13406975,13408382,13408431
13406926,13406950,13408330,13408354
13406926,13406950,13408226,13408250
13406926,13406950,13408174,13408198
13406926,13406950,13408044,13408068
13406926,13406950,13407992,13408016
13406926,13407000,13407914,13407988
13406926,13406950,13407862,13407886
13406926,13406950,13407810,13407834
13406926,13406950,13407758,13407782
13406926,13406950,13407706,13407730
13406926,13406975,13407576,13407625
13406926,13406975,13407394,13407443
13406926,13407000,13407316,13407390
13406926,13406950,13407186,13407210
13406926,13406950,13407134,13407158
13406926,13406975,13407030,13407079
13406901,13406925,13408435,13408459
13406901,13406950,13408409,13408458
13406901,13406925,13407941,13407965
13406901,13406925,13407655,13407679
13406901,13406950,13407629,13407678
13406901,13407000,13407603,13407702
13406901,13406925,13407525,13407549
13406901,13406950,13407499,13407548
13406901,13407000,13407473,13407572
13406901,13406975,13407447,13407521
13406901,13406975,13407421,13407495
13406901,13406925,13407343,13407367
13406901,13406925,13407083,13407107
13406901,13406950,13407057,13407106
13406901,13406925,13406953,13406977
13406901,13406950,13406927,13406976
13406876,13406975,13408358,13408457
13406876,13406900,13408254,13408278
13406876,13406925,13408202,13408251
13406876,13406900,13408072,13408096
13406876,13406925,13408020,13408069
13406876,13406925,13407968,13408017
13406876,13406950,13407890,13407964
13406876,13406925,13407838,13407887
13406876,13406925,13407786,13407835
